ID,Faction,Instance_ID,Supercedes,Title_lang[0],Title_lang[1],Title_lang[2],Title_lang[3],Title_lang[4],Title_lang[5],Title_lang[6],Title_lang[7],Title_lang[8],Title_lang[9],Title_lang[10],Title_lang[11],Title_lang[12],Title_lang[13],Title_lang[14],Title_lang[15],Title_lang_mask,Description_lang[0],Description_lang[1],Description_lang[2],Description_lang[3],Description_lang[4],Description_lang[5],Description_lang[6],Description_lang[7],Description_lang[8],Description_lang[9],Description_lang[10],Description_lang[11],Description_lang[12],Description_lang[13],Description_lang[14],Description_lang[15],Description_lang_mask,Category,Points,Ui_order,Flags,IconID,Reward_lang[0],Reward_lang[1],Reward_lang[2],Reward_lang[3],Reward_lang[4],Reward_lang[5],Reward_lang[6],Reward_lang[7],Reward_lang[8],Reward_lang[9],Reward_lang[10],Reward_lang[11],Reward_lang[12],Reward_lang[13],Reward_lang[14],Reward_lang[15],Reward_lang_mask,Minimum_criteria,Shares_criteria
1864,-1,604,0,What the Eck?,,,,,,,,,,,,,,,,16712190,Defeat Gal'darah in Gundrak on Heroic Difficulty while under the effects of Eck Residue.,,,,,,,,,,,,,,,,16712190,14921,10,35,0,3299,,,,,,,,,,,,,,,,,2080309740,0,0
3076,-1,603,0,Nine Lives (10 player),,,,,,,,,,,,,,,,16712190,Defeat the Feral Defender while defeating Auriaya in 10-player mode.,,,,,,,,,,,,,,,,16712190,14961,10,35,0,836,,,,,,,,,,,,,,,,,2113864172,0,0
3077,-1,603,0,Nine Lives (25 player),,,,,,,,,,,,,,,,16712190,Defeat the Feral Defender while defeating Auriaya in 25-player mode.,,,,,,,,,,,,,,,,16712190,14962,10,35,0,836,,,,,,,,,,,,,,,,,2113864172,0,0
4046,-1,-1,0,Times completed the Trial of the Crusader (25 player),,,,,,,,,,,,,,,,16712190,Times completed the Trial of the Crusader (25 player),,,,,,,,,,,,,,,,16712190,15021,0,35,1,1,,,,,,,,,,,,,,,,,16712172,0,0
4596,-1,-1,0,The Sword in the Skull,,,,,,,,,,,,,,,,16712190,"Recover the missing hilt of Quel'Delar, draw the blade from its resting place, reforge the weapon, purify it in the Sunwell, and present it for your just reward.",,,,,,,,,,,,,,,,16712190,14941,10,35,0,4143,,,,,,,,,,,,,,,,,16712188,1,0
4666,-1,-1,0,Festergut kills (Icecrown 25 player),,,,,,,,,,,,,,,,16712190,Festergut kills (Icecrown 25 player),,,,,,,,,,,,,,,,16712190,15062,0,35,1,1,,,,,,,,,,,,,,,,,16712188,0,0
4815,-1,-1,0,The Twilight Destroyer (25 player),,,,,,,,,,,,,,,,16712190,Defeat Halion in The Ruby Sanctum in 25-player mode.,,,,,,,,,,,,,,,,16712190,14923,10,35,0,164,,,,,,,,,,,,,,,,,16712172,0,0
4817,-1,-1,0,The Twilight Destroyer (10 player),,,,,,,,,,,,,,,,16712190,Defeat Halion in The Ruby Sanctum in 10-player mode.,,,,,,,,,,,,,,,,16712190,14922,10,35,0,164,,,,,,,,,,,,,,,,,16712172,0,0
693,-1,-1,0,Magtheridon's Lair,,,,,,,,,,,,,,,,16712190,Defeat Magtheridon in Magtheridon's Lair.,,,,,,,,,,,,,,,,16712190,14805,10,36,0,3640,,,,,,,,,,,,,,,,,16712174,1,0
907,1,-1,0,The Justicar,,,,,,,,,,,,,,,,16712190,"Raise your reputation values in Warsong Gulch, Arathi Basin and Alterac Valley to Exalted.",,,,,,,,,,,,,,,,16712190,95,20,36,0,2924,Title Reward: Justicar,,,,,,,,,,,,,,,,16712190,0,0
1187,-1,-1,0,The Keymaster,,,,,,,,,,,,,,,,16712190,Obtain the keys listed below.,,,,,,,,,,,,,,,,16712190,92,10,36,0,2502,,,,,,,,,,,,,,,,,16712174,0,0
1364,-1,533,0,Patchwerk kills (Naxxramas 10 player),,,,,,,,,,,,,,,,16712190,Patchwerk kills (Naxxramas 10 player),,,,,,,,,,,,,,,,16712190,14823,10,36,1,97,,,,,,,,,,,,,,,,,2080309740,0,0
1400,-1,616,0,Realm First! Magic Seeker,,,,,,,,,,,,,,,,16712190,Participated in the realm first defeat of Malygos in 25-player mode.,,,,,,,,,,,,,,,,16712190,81,0,36,768,1700,Title Reward: The Magic Seeker,,,,,,,,,,,,,,,,16712190,0,0
2152,-1,604,0,Share The Love,,,,,,,,,,,,,,,,16712190,Defeat Gal'darah in Gundrak on Heroic Difficulty and have 5 unique party members get impaled throughout the fight.,,,,,,,,,,,,,,,,16712190,14921,10,36,0,2714,,,,,,,,,,,,,,,,,2080309740,0,0
2961,-1,603,0,Cheese the Freeze (10 player),,,,,,,,,,,,,,,,16712190,Defeat Hodir without any raid member being hit by Flash Freeze in 10-player mode.,,,,,,,,,,,,,,,,16712190,14961,10,36,0,56,,,,,,,,,,,,,,,,,2113864172,0,0
2962,-1,603,0,Cheese the Freeze (25 player),,,,,,,,,,,,,,,,16712190,Defeat Hodir without any raid member being hit by Flash Freeze in 25-player mode.,,,,,,,,,,,,,,,,16712190,14962,10,36,0,56,,,,,,,,,,,,,,,,,2113864172,0,0
4047,-1,-1,0,Times completed the Trial of the Grand Crusader (25 player),,,,,,,,,,,,,,,,16712190,Times completed the Trial of the Grand Crusader (25 player),,,,,,,,,,,,,,,,16712190,15021,0,36,1,1,,,,,,,,,,,,,,,,,16712172,0,0
4667,-1,-1,0,Festergut kills (Heroic Icecrown 25 player),,,,,,,,,,,,,,,,16712190,Festergut kills (Heroic Icecrown 25 player),,,,,,,,,,,,,,,,16712190,15062,0,36,1,1,,,,,,,,,,,,,,,,,16712188,0,0
4816,-1,-1,4815,Heroic: The Twilight Destroyer (25 player),,,,,,,,,,,,,,,,16712190,Defeat Halion in The Ruby Sanctum in 25-player Heroic mode.,,,,,,,,,,,,,,,,16712190,14923,10,36,0,164,,,,,,,,,,,,,,,,,16712172,0,0
4818,-1,-1,4817,Heroic: The Twilight Destroyer (10 player),,,,,,,,,,,,,,,,16712190,Defeat Halion in The Ruby Sanctum in 10-player Heroic mode.,,,,,,,,,,,,,,,,16712190,14922,10,36,0,164,,,,,,,,,,,,,,,,,16712172,0,0
456,-1,615,0,Realm First! Obsidian Slayer,,,,,,,,,,,,,,,,16712190,Participated in the realm first defeat of Sartharion the Onyx Guardian in 25-player mode.,,,,,,,,,,,,,,,,16712190,81,0,37,768,3308,Title Reward: Obsidian Slayer,,,,,,,,,,,,,,,,16712190,0,0
694,-1,-1,0,Serpentshrine Cavern,,,,,,,,,,,,,,,,16712190,Defeat Lady Vashj in Serpentshrine Cavern.,,,,,,,,,,,,,,,,16712190,14805,10,37,0,3658,,,,,,,,,,,,,,,,,16712174,1,0
908,1,-1,0,Call to Arms!,,,,,,,,,,,,,,,,16712190,Complete the level 80 versions of the Call to Arms daily battleground quests listed below.,,,,,,,,,,,,,,,,16712190,95,10,37,0,2841,,,,,,,,,,,,,,,,,16712174,0,0
1206,-1,-1,0,To All The Squirrels I've Loved Before,,,,,,,,,,,,,,,,16712190,Show the critters of Azeroth how much you /love them.,,,,,,,,,,,,,,,,16712190,92,10,37,0,3132,,,,,,,,,,,,,,,,,16712174,0,0
1373,-1,533,0,Thaddius kills (Naxxramas 10 player),,,,,,,,,,,,,,,,16712190,Thaddius kills (Naxxramas 10 player),,,,,,,,,,,,,,,,16712190,14823,10,37,1,97,,,,,,,,,,,,,,,,,2080309740,0,0
2040,-1,604,0,Less-rabi,,,,,,,,,,,,,,,,16712190,Defeat Moorabi in Gundrak on Heroic Difficulty while preventing him from transforming into a mammoth at any point during the encounter.,,,,,,,,,,,,,,,,16712190,14921,10,37,0,3394,,,,,,,,,,,,,,,,,2080309740,0,0
2963,-1,603,0,I Have the Coolest Friends (10 player),,,,,,,,,,,,,,,,16712190,Defeat Hodir without any friendly NPC dying in 10-player mode.,,,,,,,,,,,,,,,,16712190,14961,10,37,0,36,,,,,,,,,,,,,,,,,2113864172,0,0
2965,-1,603,0,I Have the Coolest Friends (25 player),,,,,,,,,,,,,,,,16712190,Defeat Hodir without any friendly NPC dying in 25-player mode.,,,,,,,,,,,,,,,,16712190,14962,10,37,0,36,,,,,,,,,,,,,,,,,2113864172,0,0
4074,-1,624,0,Koralon the Flame Watcher kills (Wintergrasp 10 player),,,,,,,,,,,,,,,,16712190,Koralon the Flame Watcher kills (Wintergrasp 10 player),,,,,,,,,,,,,,,,16712190,15021,10,37,1,187,,,,,,,,,,,,,,,,,16712172,0,0
4647,-1,-1,0,Rotface kills (Icecrown 10 player),,,,,,,,,,,,,,,,16712190,Rotface kills (Icecrown 10 player),,,,,,,,,,,,,,,,16712190,15062,0,37,1,1,,,,,,,,,,,,,,,,,16712188,0,0
696,-1,-1,0,Tempest Keep,,,,,,,,,,,,,,,,16712190,Defeat Kael'thas Sunstrider in Tempest Keep.,,,,,,,,,,,,,,,,16712190,14805,10,38,0,3284,,,,,,,,,,,,,,,,,16712174,1,0
909,0,-1,0,Call to Arms!,,,,,,,,,,,,,,,,16712190,Complete the level 80 versions of the Call to Arms daily battleground quests listed below.,,,,,,,,,,,,,,,,16712190,95,10,38,0,2841,,,,,,,,,,,,,,,,,16712174,0,0
1376,-1,533,0,Sapphiron kills (Naxxramas 10 player),,,,,,,,,,,,,,,,16712190,Sapphiron kills (Naxxramas 10 player),,,,,,,,,,,,,,,,16712190,14823,10,38,1,1700,,,,,,,,,,,,,,,,,2080309740,0,0
1402,-1,533,0,Realm First! Conqueror of Naxxramas,,,,,,,,,,,,,,,,16712190,Participated in the realm first defeat of Kel'Thuzad in Naxxramas in 25-player mode.,,,,,,,,,,,,,,,,16712190,81,0,38,768,1898,Title Reward: Conqueror of Naxxramas,,,,,,,,,,,,,,,,16712190,0,0
2058,-1,604,0,Snakes. Why'd It Have To Be Snakes?,,,,,,,,,,,,,,,,16712190,Defeat Slad'ran in Gundrak on Heroic Difficulty without getting snake wrapped.,,,,,,,,,,,,,,,,16712190,14921,10,38,0,2936,,,,,,,,,,,,,,,,,2080309740,0,0
2557,-1,-1,0,To All The Squirrels Who Shared My Life,,,,,,,,,,,,,,,,16712190,Show more critters of Azeroth how much you /love them.,,,,,,,,,,,,,,,,16712190,92,10,38,0,3132,,,,,,,,,,,,,,,,,1694433772,0,0
2967,-1,603,0,Getting Cold in Here (10 player),,,,,,,,,,,,,,,,16712190,Defeat Hodir without any raid member having more than 2 stacks of Biting Cold in 10-player mode.,,,,,,,,,,,,,,,,16712190,14961,10,38,0,3862,,,,,,,,,,,,,,,,,2113864172,0,0
2968,-1,603,0,Getting Cold in Here (25 player),,,,,,,,,,,,,,,,16712190,Defeat Hodir without any raid member having more than 2 stacks of Biting Cold in 25-player mode.,,,,,,,,,,,,,,,,16712190,14962,10,38,0,501,,,,,,,,,,,,,,,,,2113864172,0,0
4075,-1,624,0,Koralon the Flame Watcher kills (Wintergrasp 25 player),,,,,,,,,,,,,,,,16712190,Koralon the Flame Watcher kills (Wintergrasp 25 player),,,,,,,,,,,,,,,,16712190,15021,10,38,1,187,,,,,,,,,,,,,,,,,16712172,0,0
4668,-1,-1,0,Rotface kills (Heroic Icecrown 10 player),,,,,,,,,,,,,,,,16712190,Rotface kills (Heroic Icecrown 10 player),,,,,,,,,,,,,,,,16712190,15062,0,38,1,1,,,,,,,,,,,,,,,,,16712188,0,0
227,-1,-1,0,Damage Control,,,,,,,,,,,,,,,,16712190,"Do 300,000 damage or healing in a single battle in any battleground. The damage or healing must be done to a player.",,,,,,,,,,,,,,,,16712190,95,10,39,0,3422,,,,,,,,,,,,,,,,,16712174,1,0
695,-1,-1,0,The Battle for Mount Hyjal,,,,,,,,,,,,,,,,16712190,Defeat Archimonde in The Battle for Mount Hyjal.,,,,,,,,,,,,,,,,16712190,14805,10,39,0,3639,,,,,,,,,,,,,,,,,16712174,1,0
1377,-1,533,0,Kel'Thuzad kills (Naxxramas 10 player),,,,,,,,,,,,,,,,16712190,Kel'Thuzad kills (Naxxramas 10 player),,,,,,,,,,,,,,,,16712190,14823,10,39,1,1898,,,,,,,,,,,,,,,,,2080309740,0,0
1866,-1,599,0,Good Grief,,,,,,,,,,,,,,,,16712190,Defeat the Maiden of Grief in the Halls of Stone on Heroic Difficulty in 1 minute or less.,,,,,,,,,,,,,,,,16712190,14921,10,39,0,3301,,,,,,,,,,,,,,,,,2063532524,0,0
2556,-1,-1,0,Pest Control,,,,,,,,,,,,,,,,16712190,Slay the following pests.,,,,,,,,,,,,,,,,16712190,92,10,39,0,1586,,,,,,,,,,,,,,,,,1694433772,0,0
2970,-1,603,0,Staying Buffed All Winter (25 player),,,,,,,,,,,,,,,,16712190,"Possess the effects of Toasty Fire, Storm Power and Starlight at the same time in 25-player mode.",,,,,,,,,,,,,,,,16712190,14962,10,39,0,11,,,,,,,,,,,,,,,,,2113864172,1,0
3117,-1,603,0,Realm First! Death's Demise,,,,,,,,,,,,,,,,16712190,Participated in the realm first defeat of Yogg-Saron without the assistance of any Keepers in 25-player mode.,,,,,,,,,,,,,,,,16712190,81,0,39,768,3848,Title Reward: Death's Demise,,,,,,,,,,,,,,,,16712190,0,0
3182,-1,603,0,I Could Say That This Cache Was Rare (10 player),,,,,,,,,,,,,,,,16712190,Defeat Hodir before he shatters his rare cache in 10-player mode.,,,,,,,,,,,,,,,,16712190,14961,10,39,0,3927,,,,,,,,,,,,,,,,,4261347820,0,0
4669,-1,-1,0,Rotface kills (Icecrown 25 player),,,,,,,,,,,,,,,,16712190,Rotface kills (Icecrown 25 player),,,,,,,,,,,,,,,,16712190,15062,0,39,1,1,,,,,,,,,,,,,,,,,16712188,0,0
231,-1,-1,0,Wrecking Ball,,,,,,,,,,,,,,,,16712190,Get 20 killing blows without dying in a single battle in any battleground.,,,,,,,,,,,,,,,,16712190,95,10,40,16,2770,,,,,,,,,,,,,,,,,16712174,1,0
697,-1,-1,0,The Black Temple,,,,,,,,,,,,,,,,16712190,Defeat Illidan Stormrage in The Black Temple.,,,,,,,,,,,,,,,,16712190,14805,10,40,0,3663,,,,,,,,,,,,,,,,,16712174,1,0
1254,-1,-1,0,Friend or Fowl?,,,,,,,,,,,,,,,,16712190,Slay 15 turkeys in 3 minutes.,,,,,,,,,,,,,,,,16712190,92,10,40,0,1467,,,,,,,,,,,,,,,,,2113864174,0,0
2155,-1,599,0,Abuse the Ooze,,,,,,,,,,,,,,,,16712190,Defeat Sjonnir the Ironshaper in the Halls of Stone on Heroic Difficulty and kill 5 Iron Sludges during the encounter.,,,,,,,,,,,,,,,,16712190,14921,10,40,0,1541,,,,,,,,,,,,,,,,,2130641388,0,0
2596,-1,533,0,Mr. Bigglesworth kills,,,,,,,,,,,,,,,,16712190,Mr. Bigglesworth kills,,,,,,,,,,,,,,,,16712190,14823,10,40,33,1700,,,,,,,,,,,,,,,,,2080309740,0,0
2969,-1,603,0,Staying Buffed All Winter (10 player),,,,,,,,,,,,,,,,16712190,"Possess the effects of Toasty Fire, Storm Power and Starlight at the same time in 10-player mode.",,,,,,,,,,,,,,,,16712190,14961,10,40,0,11,,,,,,,,,,,,,,,,,2113864172,1,0
3184,-1,603,0,I Could Say That This Cache Was Rare (25 player),,,,,,,,,,,,,,,,16712190,Defeat Hodir before he shatters his rare cache in 25-player mode.,,,,,,,,,,,,,,,,16712190,14962,10,40,0,3927,,,,,,,,,,,,,,,,,3909026284,0,0
3259,-1,603,0,Realm First! Celestial Defender,,,,,,,,,,,,,,,,16712190,Participated in the realm first defeat of Algalon the Observer in 25-player mode.,,,,,,,,,,,,,,,,16712190,81,0,40,768,3869,Title Reward: The Celestial Defender,,,,,,,,,,,,,,,,16712190,0,0
4670,-1,-1,0,Rotface kills (Heroic Icecrown 25 player),,,,,,,,,,,,,,,,16712190,Rotface kills (Heroic Icecrown 25 player),,,,,,,,,,,,,,,,16712190,15062,0,40,1,1,,,,,,,,,,,,,,,,,16712188,0,0
698,-1,-1,0,Sunwell Plateau,,,,,,,,,,,,,,,,16712190,Defeat Kil'jaeden in Sunwell Plateau.,,,,,,,,,,,,,,,,16712190,14805,10,41,0,3592,,,,,,,,,,,,,,,,,16712174,1,0
1244,-1,-1,0,Well Read,,,,,,,,,,,,,,,,16712190,Read the books listed below.,,,,,,,,,,,,,,,,16712190,92,10,41,0,2892,,,,,,,,,,,,,,,,,2113864174,0,0
1368,-1,533,0,Anub'Rekhan kills (Naxxramas 25 player),,,,,,,,,,,,,,,,16712190,Anub'Rekhan kills (Naxxramas 25 player),,,,,,,,,,,,,,,,16712190,14823,10,41,1,1899,,,,,,,,,,,,,,,,,2080309740,0,0
2016,1,-1,0,Grizzled Veteran,,,,,,,,,,,,,,,,16712190,Complete the Grizzly Hills PvP daily quests listed below.,,,,,,,,,,,,,,,,16712190,95,10,41,0,3343,,,,,,,,,,,,,,,,,2130641388,0,0
2154,-1,599,0,Brann Spankin' New,,,,,,,,,,,,,,,,16712190,Defeat the Tribunal of Ages encounter in the Halls of Stone on Heroic Difficulty without allowing Brann Bronzebeard to take any damage.,,,,,,,,,,,,,,,,16712190,14921,10,41,0,3286,,,,,,,,,,,,,,,,,2130641388,0,0
2971,-1,603,0,Don't Stand in the Lightning (10 player),,,,,,,,,,,,,,,,16712190,Defeat Thorim without any raid member being struck by Lightning Charge in 10-player mode.,,,,,,,,,,,,,,,,16712190,14961,10,41,0,320,,,,,,,,,,,,,,,,,2113864172,0,0
2972,-1,603,0,Don't Stand in the Lightning (25 player),,,,,,,,,,,,,,,,16712190,Defeat Thorim without any raid member being struck by Lightning Charge in 25-player mode.,,,,,,,,,,,,,,,,16712190,14962,10,41,0,320,,,,,,,,,,,,,,,,,2080309740,0,0
4078,-1,649,0,Realm First! Grand Crusader,,,,,,,,,,,,,,,,16712190,Participated in the realm first conquest of the Trial of the Grand Crusader with 50 attempts remaining in 25-player mode.,,,,,,,,,,,,,,,,16712190,81,0,41,768,3805,Title Reward: The Grand Crusader,,,,,,,,,,,,,,,,16712190,0,0
4648,-1,-1,0,Blood Prince Council kills (Icecrown 10 player),,,,,,,,,,,,,,,,16712190,Blood Prince Council kills (Icecrown 10 player),,,,,,,,,,,,,,,,16712190,15062,0,41,1,1,,,,,,,,,,,,,,,,,16712188,0,0
1378,-1,533,0,Gluth kills (Naxxramas 25 player),,,,,,,,,,,,,,,,16712190,Gluth kills (Naxxramas 25 player),,,,,,,,,,,,,,,,16712190,14823,10,42,1,97,,,,,,,,,,,,,,,,,2080309740,0,0
1867,-1,602,0,Timely Death,,,,,,,,,,,,,,,,16712190,Defeat Loken in the Halls of Lightning on Heroic Difficulty in 2 minutes or less.,,,,,,,,,,,,,,,,16712190,14921,10,42,0,3302,,,,,,,,,,,,,,,,,2063532524,0,0
1956,-1,571,0,Higher Learning,,,,,,,,,,,,,,,,16712190,"Read the volumes of ""The Schools of Arcane Magic"" found in Dalaran listed below.",,,,,,,,,,,,,,,,16712190,92,10,42,0,1865,Reward: The Schools of Arcane Magic - Mastery,,,,,,,,,,,,,,,,16712190,0,0
2017,0,-1,0,Grizzled Veteran,,,,,,,,,,,,,,,,16712190,Complete the Grizzly Hills PvP daily quests listed below.,,,,,,,,,,,,,,,,16712190,95,10,42,0,3343,,,,,,,,,,,,,,,,,2130641388,0,0
2973,-1,603,0,I'll Take You All On (10 player),,,,,,,,,,,,,,,,16712190,"Defeat Thorim, the Ancient Rune Giant and the Runic Colossus in 10-player mode.",,,,,,,,,,,,,,,,16712190,14961,10,42,0,3864,,,,,,,,,,,,,,,,,2080309740,0,0
2974,-1,603,0,I'll Take You All On (25 player),,,,,,,,,,,,,,,,16712190,"Defeat Thorim, the Ancient Rune Giant and the Runic Colossus in 25-player mode.",,,,,,,,,,,,,,,,16712190,14962,10,42,0,3864,,,,,,,,,,,,,,,,,2080309740,0,0
4576,-1,631,0,Realm First! Fall of the Lich King,,,,,,,,,,,,,,,,16712190,Participated in the realm first defeat of the Lich King in 25-player heroic mode.,,,,,,,,,,,,,,,,16712190,81,0,42,768,4127,,,,,,,,,,,,,,,,,16712190,0,0
4671,-1,-1,0,Blood Prince Council kills (Heroic Icecrown 10 player),,,,,,,,,,,,,,,,16712190,Blood Prince Council kills (Heroic Icecrown 10 player),,,,,,,,,,,,,,,,16712190,15062,0,42,1,1,,,,,,,,,,,,,,,,,16712188,0,0
230,1,-1,0,Battlemaster,,,,,,,,,,,,,,,,16712190,Complete the battleground achievements listed below.,,,,,,,,,,,,,,,,16712190,95,50,43,0,3372,Title Reward: Battlemaster,,,,,,,,,,,,,,,,16712190,0,0
1379,-1,533,0,Gothik the Harvester kills (Naxxramas 25 player),,,,,,,,,,,,,,,,16712190,Gothik the Harvester kills (Naxxramas 25 player),,,,,,,,,,,,,,,,16712190,14823,10,43,1,2639,,,,,,,,,,,,,,,,,2080309740,0,0
1463,-1,-1,0,Realm First! Northrend Vanguard,,,,,,,,,,,,,,,,16712190,"First player on the realm to gain exalted reputation with the Argent Crusade, Wyrmrest Accord, Kirin Tor and Knights of the Ebon Blade.",,,,,,,,,,,,,,,,16712190,81,0,43,256,2207,,,,,,,,,,,,,,,,,16712174,0,0
1833,-1,-1,0,It's Happy Hour Somewhere,,,,,,,,,,,,,,,,16712190,Drink 25 different types of beverages.,,,,,,,,,,,,,,,,16712190,92,10,43,160,3083,,,,,,,,,,,,,,,,,2063532524,25,346
1834,-1,602,0,Lightning Struck,,,,,,,,,,,,,,,,16712190,Defeat General Bjarngrim in the Halls of Lightning on Heroic Difficulty while he has a Temporary Electrical Charge.,,,,,,,,,,,,,,,,16712190,14921,10,43,0,3242,,,,,,,,,,,,,,,,,2130641388,0,0
2975,-1,603,0,Who Needs Bloodlust? (10 player),,,,,,,,,,,,,,,,16712190,Defeat Thorim while under the effect of Aura of Celerity in 10-player mode.,,,,,,,,,,,,,,,,16712190,14961,10,43,0,122,,,,,,,,,,,,,,,,,2080309740,0,0
2976,-1,603,0,Who Needs Bloodlust? (25 player),,,,,,,,,,,,,,,,16712190,Defeat Thorim while under the effect of Aura of Celerity in 25-player mode.,,,,,,,,,,,,,,,,16712190,14962,10,43,0,122,,,,,,,,,,,,,,,,,2080309740,0,0
4672,-1,-1,0,Blood Prince Council kills (Icecrown 25 player),,,,,,,,,,,,,,,,16712190,Blood Prince Council kills (Icecrown 25 player),,,,,,,,,,,,,,,,16712190,15062,0,43,1,1,,,,,,,,,,,,,,,,,16712188,0,0
662,-1,-1,0,Collector's Edition: Mini-Diablo,,,,,,,,,,,,,,,,16712190,Owner of the World of Warcraft Collector's Edition Mini-Diablo pet.,,,,,,,,,,,,,,,,16712190,81,0,44,0,2795,,,,,,,,,,,,,,,,,16712174,1,0
1175,0,-1,0,Battlemaster,,,,,,,,,,,,,,,,16712190,Complete the battleground achievements listed below.,,,,,,,,,,,,,,,,16712190,95,50,44,0,3373,Title Reward: Battlemaster,,,,,,,,,,,,,,,,16712190,0,0
1380,-1,533,0,Grand Widow Faerlina kills (Naxxramas 25 player),,,,,,,,,,,,,,,,16712190,Grand Widow Faerlina kills (Naxxramas 25 player),,,,,,,,,,,,,,,,16712190,14823,10,44,1,1899,,,,,,,,,,,,,,,,,2080309740,0,0
1832,-1,-1,0,Tastes Like Chicken,,,,,,,,,,,,,,,,16712190,Sample 50 different kinds of Azeroth's delectable dishes.,,,,,,,,,,,,,,,,16712190,92,10,44,160,3266,,,,,,,,,,,,,,,,,2063532524,50,347
2042,-1,602,0,Shatter Resistant,,,,,,,,,,,,,,,,16712190,Defeat Volkhan in the Halls of Lightning on Heroic Difficulty without allowing him to shatter more than 4 Brittle Golems.,,,,,,,,,,,,,,,,16712190,14921,10,44,0,937,,,,,,,,,,,,,,,,,2130641388,0,0
2977,-1,603,0,Siffed (10 player),,,,,,,,,,,,,,,,16712190,Force Thorim to enter the arena while Sif is present in 10-player mode.,,,,,,,,,,,,,,,,16712190,14961,10,44,0,3863,,,,,,,,,,,,,,,,,2080309740,0,0
2978,-1,603,0,Siffed (25 player),,,,,,,,,,,,,,,,16712190,Force Thorim to enter the arena while Sif is present in 25-player mode.,,,,,,,,,,,,,,,,16712190,14962,10,44,0,3863,,,,,,,,,,,,,,,,,2080309740,0,0
4673,-1,-1,0,Blood Prince Council kills (Heroic Icecrown 25 player),,,,,,,,,,,,,,,,16712190,Blood Prince Council kills (Heroic Icecrown 25 player),,,,,,,,,,,,,,,,16712190,15062,0,44,1,1,,,,,,,,,,,,,,,,,16712188,0,0
663,-1,-1,0,Collector's Edition: Panda,,,,,,,,,,,,,,,,16712190,Owner of the World of Warcraft Collector's Edition Panda pet.,,,,,,,,,,,,,,,,16712190,81,0,45,0,2531,,,,,,,,,,,,,,,,,16712174,1,0
1381,-1,533,0,Grobbulus kills (Naxxramas 25 player),,,,,,,,,,,,,,,,16712190,Grobbulus kills (Naxxramas 25 player),,,,,,,,,,,,,,,,16712190,14823,10,45,1,97,,,,,,,,,,,,,,,,,2080309740,0,0
1817,-1,595,0,The Culling of Time,,,,,,,,,,,,,,,,16712190,Defeat the Infinite Corruptor in The Culling of Stratholme on Heroic Difficulty.,,,,,,,,,,,,,,,,16712190,14921,10,45,0,3265,,,,,,,,,,,,,,,,,2130641388,0,0
2076,-1,-1,0,Armored Brown Bear,,,,,,,,,,,,,,,,16712190,Obtain an Armored Brown Bear from Mei Francis in Dalaran.,,,,,,,,,,,,,,,,16712190,92,10,45,0,3497,,,,,,,,,,,,,,,,,2080309740,1,0
3176,-1,603,2977,Lose Your Illusion (10 player),,,,,,,,,,,,,,,,16712190,Defeat Thorim while Sif is present in 10-player mode.,,,,,,,,,,,,,,,,16712190,14961,10,45,0,3863,,,,,,,,,,,,,,,,,3909026284,0,0
3183,-1,603,2978,Lose Your Illusion (25 player),,,,,,,,,,,,,,,,16712190,Defeat Thorim while Sif is present in 25-player mode.,,,,,,,,,,,,,,,,16712190,14962,10,45,0,3863,,,,,,,,,,,,,,,,,3909026284,0,0
4649,-1,-1,0,Valithria Dreamwalker rescues (Icecrown 10 player),,,,,,,,,,,,,,,,16712190,Valithria Dreamwalker rescues (Icecrown 10 player),,,,,,,,,,,,,,,,16712190,15062,0,45,1,1,,,,,,,,,,,,,,,,,16712188,0,0
664,-1,-1,0,Collector's Edition: Zergling,,,,,,,,,,,,,,,,16712190,Owner of the World of Warcraft Collector's Edition Zergling pet.,,,,,,,,,,,,,,,,16712190,81,0,46,0,214,,,,,,,,,,,,,,,,,16712174,1,0
1382,-1,533,0,Heigan the Unclean kills (Naxxramas 25 player),,,,,,,,,,,,,,,,16712190,Heigan the Unclean kills (Naxxramas 25 player),,,,,,,,,,,,,,,,16712190,14823,10,46,1,2997,,,,,,,,,,,,,,,,,2080309740,0,0
1872,-1,595,0,Zombiefest!,,,,,,,,,,,,,,,,16712190,Kill 100 Risen Zombies in 1 minute in The Culling of Stratholme on Heroic Difficulty.,,,,,,,,,,,,,,,,16712190,14921,10,46,0,3012,,,,,,,,,,,,,,,,,2130641388,0,0
2077,-1,-1,0,Wooly Mammoth,,,,,,,,,,,,,,,,16712190,Obtain a Wooly Mammoth from Mei Francis in Dalaran.,,,,,,,,,,,,,,,,16712190,92,10,46,0,3443,,,,,,,,,,,,,,,,,2080309740,1,0
2979,-1,603,0,Lumberjacked (10 player),,,,,,,,,,,,,,,,16712190,"Defeat Elder Brightleaf, Elder Ironbranch and Elder Stonebark within 15 seconds of each other in 10-player mode.",,,,,,,,,,,,,,,,16712190,14961,10,46,0,2258,,,,,,,,,,,,,,,,,2080309740,1,0
3118,-1,603,0,Lumberjacked (25 player),,,,,,,,,,,,,,,,16712190,"Defeat Elder Brightleaf, Elder Ironbranch and Elder Stonebark within 15 seconds of each other in 25-player mode.",,,,,,,,,,,,,,,,16712190,14962,10,46,0,2258,,,,,,,,,,,,,,,,,4278125036,1,0
